Variedad,Altura,Cantidad (L),Temperatura,pH,Tiempo de fermentación,Puntaje en taza,Categoria_Puntaje
1,1780.0,15.1,29.0,4.23,9.0,81.25,Bueno
9,1606.0,28.9,18.4,4.46,139.0,86.5,Muy bueno
3,1603.0,31.0,26.8,3.78,38.0,80.0,No especial
10,1132.0,168.2,24.3,5.0,24.0,84.5,Bueno
6,1258.0,2.8,31.9,4.6,13.0,85.25,Muy bueno
3,1155.0,10.8,31.3,3.91,36.0,75.75,No especial
9,1035.0,124.7,19.7,4.53,67.0,84.75,Bueno
6,944.0,43.6,16.6,4.48,36.0,77.5,No especial
5,1360.0,4.3,18.3,4.3,67.0,87.5,Muy bueno
3,1198.0,56.5,25.6,4.19,15.0,82.75,Bueno
3,1902.0,43.7,31.8,4.23,8.0,87.25,Muy bueno
4,1158.0,125.9,18.6,3.66,39.0,77.25,No especial
3,1266.0,66.0,17.8,3.63,32.0,79.25,No especial
9,906.0,71.5,16.2,4.69,80.0,85.0,Bueno
9,1206.0,28.4,18.4,4.76,41.0,84.0,Bueno
2,468.0,73.8,22.7,4.01,52.0,76.25,No especial
5,1494.0,82.5,25.2,3.56,24.0,84.0,Bueno
6,920.0,39.6,30.7,3.93,36.0,81.75,Bueno
4,1556.0,5.1,24.6,4.11,30.0,84.0,Bueno
2,1920.0,13.9,26.2,4.53,10.0,87.5,Muy bueno
10,1436.0,30.6,17.7,4.45,138.0,85.75,Muy bueno
2,1534.0,33.9,18.4,4.16,26.0,84.25,Bueno
8,1446.0,6.8,16.4,4.59,30.0,85.0,Muy bueno
7,956.0,16.7,30.2,4.13,34.0,80.5,Bueno
1,1278.0,49.6,14.6,3.89,39.0,74.75,No especial
5,1267.0,176.1,31.7,3.42,15.0,76.0,No especial
8,1138.0,13.9,23.4,4.9,15.0,81.0,Bueno
9,1020.0,35.2,27.7,3.92,53.0,84.25,Bueno
7,1063.0,14.1,14.7,4.8,28.0,78.25,No especial
2,1362.0,33.8,17.1,3.7,27.0,72.5,No especial
3,1790.0,28.8,22.6,3.86,29.0,86.75,Muy bueno
10,1193.0,36.4,17.8,4.08,74.0,86.0,Muy bueno
7,920.0,51.7,15.6,4.47,37.0,79.5,No especial
10,1299.0,35.0,16.4,4.7,147.0,86.25,Muy bueno
9,777.0,162.0,22.9,4.53,126.0,84.0,Bueno
6,1107.0,27.6,30.5,4.04,27.0,77.5,No especial
0,2073.0,9.4,25.4,4.27,8.0,87.75,Muy bueno
3,1606.0,19.0,32.3,3.75,32.0,73.25,No especial
6,653.0,153.0,26.5,4.42,28.0,80.75,Bueno
1,1609.0,40.5,25.2,3.89,42.0,84.25,Bueno
8,990.0,2.6,21.6,4.9,23.0,86.5,Muy bueno
7,739.0,8.6,27.8,4.43,79.0,83.0,Bueno
3,902.0,3.1,13.4,4.39,24.0,74.5,No especial
3,1245.0,56.6,14.6,3.83,34.0,82.0,Bueno
3,693.0,40.8,13.0,4.15,61.0,78.0,No especial
9,770.0,119.2,21.9,4.56,70.0,83.0,Bueno
0,1970.0,20.9,23.1,4.0,22.0,81.25,Bueno
0,1858.0,30.4,20.9,4.0,22.0,82.25,Bueno
2,1652.0,65.6,21.6,3.78,38.0,76.25,No especial
6,1008.0,80.7,14.8,4.19,56.0,81.0,Bueno
0,1455.0,20.6,13.2,3.93,43.0,72.5,No especial
2,1882.0,33.0,26.1,3.78,18.0,80.5,Bueno
4,1311.0,47.6,18.1,3.92,104.0,84.75,Bueno
5,1052.0,25.8,30.8,4.04,22.0,77.0,No especial
8,1626.0,3.9,18.4,4.18,119.0,87.25,Muy bueno
5,1241.0,2.8,28.8,4.21,27.0,74.0,No especial
3,1158.0,3.0,32.7,3.76,37.0,73.0,No especial
4,1314.0,76.0,30.9,3.59,26.0,76.5,No especial
9,969.0,99.9,20.8,4.66,49.0,82.25,Bueno
10,1119.0,102.9,21.9,4.96,62.0,85.5,Muy bueno
10,1252.0,56.8,18.9,4.83,153.0,86.0,Muy bueno
2,1430.0,45.3,16.1,3.95,34.0,84.0,Bueno
8,1191.0,72.7,23.4,3.99,33.0,83.75,Bueno
9,981.0,84.5,16.4,4.64,77.0,82.0,Bueno
4,1417.0,32.9,15.6,3.75,50.0,85.25,Muy bueno
2,1293.0,9.9,32.9,4.26,12.0,75.5,No especial
10,1079.0,80.5,17.7,4.59,149.0,85.25,Muy bueno
5,1155.0,124.7,15.2,3.57,37.0,81.75,Bueno
4,756.0,3.0,30.9,4.22,25.0,79.25,No especial
10,1014.0,81.2,22.8,4.83,76.0,85.0,Muy bueno
5,879.0,8.1,25.7,4.16,29.0,78.5,No especial
5,1585.0,9.6,18.4,4.37,38.0,86.75,Muy bueno
2,1657.0,24.5,32.6,4.1,11.0,75.75,No especial
10,949.0,102.7,19.8,4.69,139.0,85.25,Muy bueno
4,1681.0,3.3,33.1,3.9,13.0,75.5,No especial
9,695.0,124.6,24.2,4.42,85.0,85.0,Bueno
9,940.0,100.9,18.3,4.62,51.0,81.5,Bueno
4,1788.0,31.2,21.3,3.62,26.0,87.0,Muy bueno
9,1802.0,28.7,20.6,4.47,68.0,87.25,Muy bueno
10,1189.0,78.9,18.6,4.87,134.0,85.25,Muy bueno
9,1219.0,47.7,16.6,4.39,155.0,85.75,Muy bueno
5,955.0,4.1,29.4,4.77,16.0,80.75,Bueno
1,2072.0,17.9,26.0,4.35,7.0,87.75,Muy bueno
5,1116.0,98.0,22.9,3.73,35.0,83.5,Bueno
3,1169.0,75.7,19.4,3.61,25.0,82.0,Bueno
10,650.0,126.9,22.3,4.97,112.0,86.5,Muy bueno
9,1085.0,161.6,23.7,4.55,63.0,81.5,Bueno
10,1113.0,45.3,15.8,4.58,158.0,86.0,Muy bueno
9,1607.0,36.0,20.6,4.43,161.0,86.75,Muy bueno
3,1405.0,58.6,25.0,3.8,28.0,81.0,Bueno
8,1127.0,108.5,20.0,3.96,64.0,84.5,Bueno
2,1439.0,49.9,16.8,4.03,32.0,82.75,Bueno
9,846.0,119.0,18.2,4.45,103.0,84.5,Bueno
0,1933.0,17.7,21.0,3.93,26.0,82.5,Bueno
3,1855.0,55.1,28.4,3.54,16.0,79.5,No especial
7,1034.0,95.2,25.3,3.44,29.0,87.25,Muy bueno
2,1213.0,28.9,20.6,3.78,54.0,72.5,No especial
4,1002.0,60.9,31.8,4.25,9.0,77.25,No especial
0,2080.0,45.5,32.5,4.42,6.0,81.25,Bueno
10,1140.0,32.7,16.2,4.79,132.0,85.25,Muy bueno
3,664.0,102.4,20.2,4.38,13.0,75.0,No especial
1,1956.0,15.9,24.4,3.75,13.0,85.25,Muy bueno
9,1409.0,66.8,18.2,4.53,106.0,85.5,Muy bueno
1,1919.0,29.1,24.2,4.11,13.0,85.5,Muy bueno
2,1367.0,39.4,19.6,3.78,54.0,74.0,No especial
1,1829.0,44.1,27.6,4.34,12.0,85.0,Bueno
10,1195.0,76.8,20.4,4.42,98.0,85.5,Muy bueno
8,1499.0,68.8,20.1,3.88,61.0,85.5,Muy bueno
10,1126.0,52.0,18.9,3.9,96.0,86.75,Muy bueno
6,1424.0,76.7,21.2,3.53,32.0,85.75,Muy bueno
4,990.0,77.3,19.1,3.64,39.0,78.25,No especial
2,1261.0,13.5,14.2,4.04,36.0,80.75,Bueno
8,733.0,176.8,25.0,4.78,53.0,83.75,Bueno
9,982.0,118.6,23.9,4.77,40.0,82.5,Bueno
2,1583.0,53.4,18.8,3.71,39.0,85.0,Bueno
10,946.0,110.8,22.4,4.43,114.0,85.5,Muy bueno
2,1489.0,48.9,32.1,4.13,13.0,76.0,No especial
4,1221.0,52.9,28.6,3.68,34.0,74.25,No especial
9,1027.0,2.6,26.6,4.61,23.0,85.0,Bueno
10,1208.0,66.8,17.7,4.85,151.0,85.25,Muy bueno
2,1950.0,13.8,19.6,4.08,19.0,87.25,Muy bueno
5,1029.0,11.1,13.7,4.81,12.0,75.75,No especial
9,935.0,85.8,19.2,4.49,137.0,84.25,Bueno
0,2094.0,9.8,26.9,4.29,9.0,86.0,Muy bueno
4,1409.0,7.6,32.9,3.84,23.0,74.5,No especial
10,939.0,109.9,20.9,4.93,132.0,86.0,Muy bueno
4,973.0,9.7,14.4,4.42,26.0,75.5,No especial
0,1694.0,42.3,16.6,3.94,27.0,73.0,No especial
4,909.0,8.6,19.8,4.41,19.0,74.75,No especial
6,915.0,103.4,24.0,3.58,34.0,83.0,Bueno
1,1528.0,11.5,25.4,4.16,14.0,83.0,Bueno
3,760.0,34.8,14.0,4.31,32.0,73.75,No especial
7,1093.0,52.6,26.5,3.95,25.0,79.75,No especial
9,1165.0,6.2,27.7,4.63,48.0,84.75,Bueno
1,1591.0,34.1,16.5,3.9,55.0,75.25,No especial
4,675.0,2.4,31.2,4.6,15.0,83.75,Bueno
10,1027.0,89.4,16.9,4.59,126.0,83.5,Bueno
0,2059.0,9.1,24.6,4.1,10.0,84.75,Bueno
5,1439.0,120.0,32.1,3.53,21.0,78.75,No especial
4,748.0,50.0,31.4,4.11,45.0,78.25,No especial
10,1104.0,8.6,17.8,4.96,109.0,87.0,Muy bueno
10,611.0,117.5,22.9,4.62,159.0,86.5,Muy bueno
10,1194.0,84.2,18.1,4.82,133.0,85.5,Muy bueno
10,1359.0,50.8,17.8,4.47,161.0,85.75,Muy bueno
1,1744.0,42.4,23.3,3.94,21.0,82.0,Bueno
9,1298.0,62.5,22.1,4.67,72.0,85.25,Muy bueno
5,1605.0,64.3,21.9,3.72,30.0,85.25,Muy bueno
1,1742.0,39.1,21.7,3.96,23.0,81.5,Bueno
6,916.0,69.9,22.0,4.34,28.0,78.0,No especial
8,849.0,113.4,22.7,4.57,46.0,82.25,Bueno
1,1600.0,26.4,21.2,3.97,21.0,86.0,Muy bueno
6,1186.0,62.2,26.3,3.68,35.0,79.75,No especial
8,1047.0,4.7,28.1,4.39,22.0,81.75,Bueno
2,1644.0,7.1,22.2,4.4,19.0,86.25,Muy bueno
8,529.0,2.6,30.9,4.56,41.0,86.75,Muy bueno
2,1374.0,8.8,22.3,3.73,42.0,74.25,No especial
4,1075.0,109.3,18.6,3.93,30.0,79.75,No especial
0,2042.0,12.1,23.0,4.15,11.0,80.75,Bueno
4,810.0,24.1,21.0,4.19,39.0,76.0,No especial
5,1252.0,2.4,31.6,4.19,15.0,77.75,No especial
0,1866.0,64.3,27.1,4.11,8.0,81.5,Bueno
8,1144.0,117.2,18.2,4.18,55.0,83.75,Bueno
8,1352.0,82.2,18.3,3.74,67.0,85.5,Muy bueno
8,975.0,64.8,30.3,3.68,32.0,84.25,Bueno
4,1163.0,10.9,32.6,3.71,26.0,76.5,No especial
4,1154.0,62.8,20.5,4.28,16.0,75.75,No especial
9,1056.0,20.8,23.4,4.85,26.0,84.0,Bueno
4,1028.0,2.4,22.3,4.66,9.0,83.0,Bueno
2,1324.0,27.6,15.6,4.02,34.0,82.0,Bueno
0,1683.0,28.9,17.0,3.88,22.0,74.75,No especial
10,1152.0,54.2,18.0,4.63,134.0,85.25,Muy bueno
3,402.0,55.6,28.2,3.99,49.0,78.0,No especial
0,1979.0,21.2,22.9,4.05,17.0,83.5,Bueno
10,1129.0,32.1,23.6,4.88,51.0,84.75,Bueno
5,1037.0,109.7,20.2,3.67,36.0,82.5,Bueno
1,1246.0,29.4,14.5,3.75,30.0,77.75,No especial
5,738.0,125.1,25.3,3.61,36.0,82.5,Bueno
7,387.0,161.2,28.3,4.01,151.0,85.25,Muy bueno
8,462.0,3.6,31.4,4.5,91.0,86.75,Muy bueno
4,918.0,26.6,18.4,4.3,30.0,75.0,No especial
10,1133.0,42.3,22.8,4.97,88.0,86.5,Muy bueno
10,1138.0,61.4,17.8,4.83,74.0,83.5,Bueno
8,1159.0,54.0,17.2,4.81,22.0,78.25,No especial
2,1333.0,53.4,18.1,4.01,25.0,76.5,No especial
9,1029.0,10.7,20.6,4.71,45.0,84.75,Bueno
5,1997.0,11.8,21.8,4.07,62.0,87.5,Muy bueno
10,1194.0,28.3,16.7,4.95,112.0,86.0,Muy bueno
4,1356.0,2.7,32.1,4.06,25.0,74.0,No especial
7,1074.0,15.4,19.1,4.98,12.0,80.25,Bueno
9,1346.0,88.1,20.6,4.74,58.0,85.5,Muy bueno
7,1013.0,3.8,32.3,4.26,32.0,82.25,Bueno
3,1241.0,17.5,32.9,3.72,17.0,75.25,No especial
3,1535.0,6.6,31.2,4.17,17.0,78.25,No especial
10,1177.0,84.9,18.3,4.85,145.0,86.25,Muy bueno
2,1407.0,13.6,16.1,3.88,47.0,79.0,No especial
2,1918.0,30.0,24.4,3.56,27.0,86.25,Muy bueno
1,1971.0,8.5,22.9,4.39,16.0,87.5,Muy bueno
5,1842.0,4.0,16.9,3.91,106.0,86.75,Muy bueno
6,1090.0,20.6,27.0,4.34,26.0,78.75,No especial
3,1180.0,2.5,30.4,4.08,24.0,72.25,No especial
4,1325.0,33.1,23.6,4.07,30.0,83.5,Bueno
1,1709.0,101.9,31.5,4.45,9.0,77.25,No especial
2,1779.0,11.6,29.7,3.69,57.0,83.0,Bueno
0,1991.0,18.7,23.4,4.04,14.0,85.25,Muy bueno
5,978.0,116.3,29.5,3.48,25.0,83.75,Bueno
5,1633.0,3.5,25.5,4.19,36.0,86.5,Muy bueno
1,1915.0,23.6,23.0,4.1,21.0,80.75,Bueno
6,1070.0,7.7,19.3,4.87,15.0,80.75,Bueno
9,1018.0,94.6,21.3,3.87,114.0,86.25,Muy bueno
3,1431.0,91.2,22.0,3.88,24.0,80.75,Bueno
3,792.0,2.6,15.5,4.44,24.0,73.75,No especial
10,1194.0,132.3,22.2,5.2,58.0,86.0,Muy bueno
4,1198.0,111.9,19.8,3.75,26.0,76.75,No especial
2,1833.0,31.9,24.0,3.71,19.0,85.5,Muy bueno
3,1521.0,3.7,32.2,4.08,19.0,73.0,No especial
6,772.0,117.3,23.9,4.43,27.0,80.5,Bueno
4,1180.0,93.0,21.8,3.8,27.0,79.75,No especial
10,861.0,52.2,22.6,3.66,117.0,87.25,Muy bueno
10,1009.0,37.7,23.4,3.75,98.0,87.25,Muy bueno
10,1182.0,32.8,20.4,4.81,160.0,85.75,Muy bueno
7,1113.0,20.8,13.3,4.82,18.0,79.25,No especial
10,1097.0,100.0,20.2,4.97,134.0,86.25,Muy bueno
4,1042.0,170.1,29.4,3.8,14.0,80.0,Bueno
1,1528.0,2.6,22.4,3.94,26.0,83.0,Bueno
1,2017.0,5.7,21.7,3.84,35.0,87.0,Muy bueno
4,1732.0,7.9,14.9,3.99,66.0,86.75,Muy bueno
9,974.0,23.9,25.1,4.57,61.0,82.75,Bueno
2,1681.0,65.5,32.6,3.98,12.0,73.5,No especial
6,1328.0,65.7,16.6,3.55,49.0,85.25,Muy bueno
8,586.0,122.7,27.0,4.38,67.0,83.25,Bueno
2,1639.0,25.5,29.8,4.2,10.0,83.25,Bueno
4,1149.0,29.8,16.6,4.19,18.0,77.5,No especial
7,1263.0,11.9,20.6,4.44,40.0,82.75,Bueno
2,1684.0,7.3,16.5,4.08,43.0,87.0,Muy bueno
7,1435.0,58.8,18.4,3.51,45.0,86.75,Muy bueno
1,1665.0,8.1,16.4,3.96,42.0,86.5,Muy bueno
5,1090.0,98.7,16.8,3.97,54.0,83.0,Bueno
2,1470.0,124.8,31.0,4.04,12.0,75.25,No especial
8,770.0,9.4,24.8,4.54,25.0,82.75,Bueno
10,1124.0,34.0,17.3,4.81,164.0,87.0,Muy bueno
2,1406.0,22.9,16.2,4.04,35.0,83.25,Bueno
8,1014.0,10.2,15.0,4.88,21.0,81.5,Bueno
2,1780.0,11.9,26.8,4.46,13.0,87.5,Muy bueno
9,629.0,108.6,20.7,4.45,165.0,84.25,Bueno
3,545.0,96.8,21.3,4.17,55.0,78.75,No especial
4,870.0,4.0,21.4,4.37,29.0,78.25,No especial
5,1089.0,2.8,20.6,4.24,23.0,75.25,No especial
10,1006.0,94.8,20.5,4.64,148.0,86.0,Muy bueno
8,976.0,115.3,25.5,4.17,25.0,82.25,Bueno
10,1012.0,100.0,18.7,4.61,126.0,85.0,Muy bueno
4,1761.0,3.2,17.0,4.03,45.0,87.25,Muy bueno
3,1633.0,49.1,26.3,4.02,21.0,83.25,Bueno
7,935.0,78.3,17.5,4.58,40.0,81.0,Bueno
1,1949.0,15.7,28.0,4.41,17.0,87.5,Muy bueno
2,1993.0,10.2,21.6,3.96,16.0,87.75,Muy bueno
3,864.0,11.8,16.9,4.19,64.0,83.0,Bueno
9,1081.0,57.9,19.3,4.98,20.0,82.0,Bueno
3,1541.0,23.3,21.8,4.42,13.0,86.0,Muy bueno
7,634.0,16.3,29.3,4.41,52.0,83.25,Bueno
8,1155.0,3.0,21.1,4.86,17.0,82.25,Bueno
9,1174.0,60.4,14.8,4.84,51.0,83.0,Bueno
2,1246.0,80.4,15.9,3.84,32.0,78.25,No especial
10,1047.0,67.4,17.4,4.51,150.0,86.25,Muy bueno
2,1249.0,46.0,14.5,3.9,48.0,80.0,No especial
8,1124.0,58.8,18.2,4.66,28.0,80.0,No especial
8,1028.0,39.9,15.8,4.69,37.0,79.0,No especial
3,1768.0,34.5,22.8,3.72,30.0,86.25,Muy bueno
10,1236.0,93.6,17.8,4.73,106.0,84.5,Bueno
9,929.0,120.3,24.6,4.73,49.0,83.75,Bueno
3,746.0,2.4,24.0,4.34,19.0,74.0,No especial
5,1389.0,5.2,25.7,4.22,33.0,86.25,Muy bueno
1,1622.0,32.0,20.9,4.04,30.0,83.25,Bueno
9,1040.0,79.0,17.2,4.74,62.0,82.5,Bueno
10,1234.0,68.0,17.1,4.95,159.0,86.25,Muy bueno
4,1071.0,74.8,29.4,4.31,17.0,75.75,No especial
5,1363.0,23.5,29.2,3.98,28.0,80.25,Bueno
7,923.0,100.0,17.3,4.44,56.0,82.0,Bueno
5,1013.0,50.7,23.9,4.37,26.0,77.5,No especial
2,1802.0,44.9,29.9,3.61,39.0,74.5,No especial
7,513.0,145.2,29.5,3.91,156.0,86.0,Muy bueno
8,928.0,107.0,24.4,3.82,43.0,84.5,Bueno
3,1815.0,68.3,31.6,3.61,18.0,81.25,Bueno
3,1679.0,4.1,33.0,3.86,24.0,73.25,No especial
5,1264.0,3.1,27.6,4.79,13.0,80.75,Bueno
2,1389.0,2.6,33.0,4.02,18.0,78.5,No especial
5,876.0,46.4,25.3,4.34,31.0,79.25,No especial
2,835.0,6.4,14.4,4.32,43.0,72.0,No especial
10,1543.0,43.0,21.5,4.79,81.0,86.75,Muy bueno
6,1234.0,6.6,31.8,3.96,28.0,77.75,No especial
3,787.0,16.2,25.1,4.12,32.0,74.75,No especial
8,1261.0,64.2,18.8,4.48,51.0,84.75,Bueno
6,893.0,59.4,21.1,4.1,30.0,79.25,No especial
5,1140.0,53.3,26.1,3.53,37.0,77.0,No especial
5,965.0,14.7,31.4,3.82,33.0,78.0,No especial
2,1377.0,31.9,19.0,3.92,36.0,77.75,No especial
8,1069.0,52.6,17.1,4.82,21.0,78.25,No especial
7,953.0,75.2,15.9,4.52,48.0,80.75,Bueno
9,1063.0,87.8,22.8,4.63,62.0,81.25,Bueno
4,1220.0,2.6,31.1,4.06,29.0,74.0,No especial
10,1180.0,70.0,17.5,4.74,105.0,84.25,Bueno
5,1320.0,2.5,32.8,4.12,21.0,75.25,No especial
8,1073.0,49.4,16.7,4.39,116.0,79.75,No especial
10,1108.0,67.9,15.4,4.68,140.0,84.75,Bueno
10,1228.0,55.4,15.7,4.83,161.0,86.5,Muy bueno
5,982.0,11.4,26.8,4.05,23.0,76.25,No especial
1,1846.0,29.5,33.0,4.4,6.0,82.25,Bueno
9,1459.0,39.1,21.0,4.75,63.0,85.75,Muy bueno
6,1696.0,8.9,20.0,4.01,109.0,86.5,Muy bueno
8,922.0,34.8,14.7,4.77,66.0,82.5,Bueno
4,1016.0,8.5,25.8,4.41,37.0,86.25,Muy bueno
10,1131.0,64.4,18.2,5.04,106.0,86.75,Muy bueno
4,1033.0,44.2,31.8,3.67,29.0,77.0,No especial
2,1529.0,25.4,19.6,4.22,27.0,84.5,Bueno
5,1772.0,27.4,21.8,3.7,56.0,87.0,Muy bueno
7,926.0,2.6,28.3,4.89,21.0,84.25,Bueno
10,1089.0,93.3,21.1,5.03,87.0,86.0,Muy bueno
3,1046.0,4.0,17.6,4.37,24.0,78.5,No especial
7,751.0,151.1,23.8,4.64,26.0,81.75,Bueno
10,1090.0,63.9,18.0,4.89,143.0,85.25,Muy bueno
9,1513.0,18.7,21.2,4.72,55.0,86.25,Muy bueno
6,1036.0,112.8,28.9,3.5,32.0,84.25,Bueno
7,1120.0,142.4,16.9,4.31,33.0,84.75,Bueno
4,1324.0,68.2,23.6,3.74,30.0,81.75,Bueno
7,724.0,122.7,27.2,3.64,61.0,85.75,Muy bueno
1,1420.0,2.4,32.2,4.14,9.0,81.75,Bueno
10,1078.0,5.0,16.4,5.05,44.0,86.0,Muy bueno
7,1258.0,31.9,29.8,4.49,45.0,78.5,No especial
2,359.0,19.3,26.4,4.16,35.0,77.75,No especial
2,717.0,20.0,30.9,4.07,24.0,77.0,No especial
10,984.0,75.4,20.6,4.46,139.0,86.5,Muy bueno
1,1920.0,11.8,21.5,4.3,20.0,87.0,Muy bueno
4,1729.0,44.4,21.3,3.83,42.0,85.75,Muy bueno
5,964.0,64.2,18.2,3.87,36.0,80.0,No especial
9,1802.0,32.5,21.6,4.24,96.0,86.75,Muy bueno
9,715.0,124.5,22.4,4.48,86.0,83.75,Bueno
8,1003.0,99.8,22.1,3.74,43.0,84.75,Bueno
2,1325.0,43.7,25.2,4.02,15.0,77.5,No especial
5,818.0,179.7,28.4,4.15,19.0,80.0,Bueno
9,1636.0,30.2,17.5,4.63,74.0,86.5,Muy bueno
4,1088.0,59.6,19.7,3.62,40.0,74.75,No especial
0,2057.0,18.8,26.2,4.0,18.0,78.75,No especial
5,1183.0,90.4,17.1,3.5,39.0,79.25,No especial
8,1135.0,109.4,21.2,4.3,51.0,84.0,Bueno
5,774.0,23.4,25.9,4.49,57.0,81.0,Bueno
8,493.0,48.2,27.0,4.4,105.0,84.5,Bueno
6,1105.0,2.9,20.3,4.7,18.0,83.25,Bueno
2,1910.0,52.0,31.2,4.33,9.0,86.0,Muy bueno
5,1000.0,3.3,16.0,4.52,28.0,75.5,No especial
0,1664.0,18.9,15.3,3.91,32.0,77.75,No especial
9,1254.0,10.5,24.8,4.41,101.0,85.25,Muy bueno
5,1078.0,2.8,14.6,4.96,10.0,77.0,No especial
0,2042.0,10.4,23.6,4.1,12.0,80.25,Bueno
3,1620.0,20.7,15.4,3.76,76.0,86.0,Muy bueno
1,2031.0,15.2,23.1,4.29,10.0,86.5,Muy bueno
7,1065.0,84.0,14.9,4.46,41.0,80.0,Bueno
2,1579.0,42.4,31.8,4.05,19.0,76.5,No especial
2,907.0,80.7,23.0,3.79,49.0,82.25,Bueno
2,1477.0,48.4,27.1,3.97,23.0,76.25,No especial
6,936.0,115.6,29.1,3.55,32.0,83.75,Bueno
4,1250.0,5.8,28.1,4.32,20.0,73.25,No especial
5,1553.0,66.8,32.7,3.51,21.0,77.0,No especial
6,935.0,5.1,28.3,4.3,24.0,78.5,No especial
9,1032.0,82.6,18.9,4.66,66.0,83.5,Bueno
4,781.0,145.7,29.1,4.18,34.0,81.0,Bueno
2,1408.0,55.3,19.7,3.85,34.0,78.75,No especial
3,1394.0,70.5,21.4,3.64,14.0,80.75,Bueno
0,2062.0,12.4,25.1,4.11,12.0,85.0,Muy bueno
2,687.0,3.2,23.1,4.47,12.0,74.25,No especial
5,1200.0,2.7,30.5,4.09,29.0,75.5,No especial
2,2035.0,11.3,32.7,3.84,11.0,84.5,Bueno
2,1053.0,4.6,21.7,4.0,42.0,71.5,No especial
3,1363.0,6.5,14.7,4.33,29.0,86.75,Muy bueno
10,1040.0,82.1,19.8,4.66,134.0,86.0,Muy bueno
2,1603.0,6.6,22.6,3.88,56.0,86.25,Muy bueno
10,1143.0,74.2,17.6,4.82,127.0,84.75,Bueno
8,965.0,122.8,22.7,4.79,25.0,81.5,Bueno
8,910.0,102.7,19.1,4.61,87.0,82.75,Bueno
4,1296.0,3.5,30.4,4.22,20.0,76.0,No especial
9,1224.0,87.0,19.7,3.96,111.0,86.0,Muy bueno
6,492.0,163.7,26.9,4.05,105.0,83.25,Bueno
2,1410.0,14.3,31.9,3.88,20.0,74.0,No especial
6,1204.0,98.4,18.4,3.61,47.0,84.25,Bueno
2,700.0,72.5,17.0,4.05,51.0,79.0,No especial
1,2065.0,15.3,26.0,4.01,11.0,87.0,Muy bueno
8,1101.0,32.3,13.5,4.63,31.0,79.5,No especial
0,2109.0,5.5,26.5,4.3,6.0,86.25,Muy bueno
10,1090.0,103.9,19.6,4.9,43.0,82.25,Bueno
4,1003.0,99.0,14.6,3.59,57.0,74.5,No especial
6,1379.0,102.6,23.6,3.52,24.0,85.25,Muy bueno
6,976.0,24.5,22.1,4.36,24.0,76.25,No especial
4,963.0,149.9,28.8,3.56,27.0,79.5,No especial
8,1075.0,72.3,18.0,4.67,32.0,79.5,No especial
3,1006.0,99.6,14.2,3.57,78.0,73.75,No especial
3,1509.0,90.9,32.2,3.74,16.0,74.75,No especial
8,1091.0,13.8,22.2,4.6,26.0,81.25,Bueno
2,1475.0,20.5,19.2,4.06,23.0,82.0,Bueno
6,1266.0,108.0,28.6,3.57,20.0,82.75,Bueno
0,1978.0,8.8,18.7,3.96,25.0,80.0,Bueno
2,1160.0,38.6,16.7,3.82,56.0,76.0,No especial
3,1582.0,22.0,31.6,4.11,15.0,77.5,No especial
6,1067.0,12.1,13.6,4.86,12.0,75.0,No especial
7,548.0,76.3,23.8,4.11,98.0,85.75,Muy bueno
6,982.0,46.6,21.6,4.51,18.0,77.5,No especial
10,1052.0,96.4,19.5,4.73,106.0,84.5,Bueno
2,1793.0,47.2,24.1,3.99,17.0,83.75,Bueno
3,1813.0,8.3,19.6,4.13,37.0,87.25,Muy bueno
9,1071.0,85.7,18.1,4.66,59.0,83.0,Bueno
8,890.0,94.7,20.9,4.53,42.0,81.25,Bueno
2,1707.0,73.8,31.7,4.4,10.0,78.5,No especial
3,758.0,7.4,12.4,4.45,37.0,74.5,No especial
7,1101.0,84.3,19.3,4.13,35.0,82.5,Bueno
7,1111.0,3.9,17.3,4.68,24.0,80.75,Bueno
6,890.0,50.0,27.2,4.32,23.0,79.0,No especial
6,1181.0,83.5,19.9,4.11,70.0,81.75,Bueno
6,1276.0,47.8,17.5,4.17,51.0,84.25,Bueno
4,1355.0,53.1,31.4,3.62,35.0,74.0,No especial
7,1504.0,4.9,29.0,4.95,8.0,76.25,No especial
2,1444.0,57.2,18.4,3.89,30.0,80.25,Bueno
5,1044.0,5.0,17.2,4.39,30.0,73.75,No especial
2,1421.0,36.2,15.3,3.84,63.0,85.0,Muy bueno
10,1293.0,51.5,18.8,4.93,146.0,86.75,Muy bueno
10,1156.0,57.9,23.8,4.98,26.0,84.0,Bueno
4,1483.0,74.0,24.9,3.63,21.0,84.0,Bueno
2,1511.0,23.3,29.0,3.98,21.0,74.75,No especial
2,1234.0,2.4,33.1,4.23,7.0,80.25,Bueno
9,704.0,121.7,23.3,4.28,155.0,85.75,Muy bueno
8,1009.0,43.3,14.8,4.72,49.0,80.75,Bueno
10,1077.0,119.5,21.3,5.01,59.0,84.25,Bueno
2,1649.0,8.0,18.2,4.28,16.0,86.75,Muy bueno
1,1833.0,29.2,25.1,3.8,16.0,85.25,Muy bueno
4,608.0,10.9,16.5,4.33,52.0,77.0,No especial
7,1216.0,100.7,28.2,3.58,29.0,83.75,Bueno
2,1660.0,5.1,31.8,4.19,11.0,85.75,Muy bueno
10,1127.0,72.1,16.7,4.64,102.0,83.75,Bueno
6,1299.0,31.7,20.4,4.84,10.0,74.75,No especial
